Key,Name_EN,Name_TH,ShortDesc_EN,ShortDesc_TH,Desc_EN,Desc_TH,RawDesc_EN,RawDesc_TH,Lore_EN,Lore_TH,Rarity,Type,Tags,Traveler,CooldownTime,AchievementName_EN,AchievementName_TH,AchievementDesc_EN,AchievementDesc_TH
St_R_DangerousTheory,Dangerous Theory,,Empower next attack,,"Dash forward and empower your next <color=yellow>basic attack</color>. This <color=yellow>basic attack</color> becomes a <color=yellow>critical strike</color>, deals <sprite=2><color=#FF8A2D>125%</color><sprite=5> <color=yellow>additional damage</color>, and knocks back the target.\n\nIf your <color=yellow>current Health</color> is below 60% when casting <color=yellow>Dangerous Theory</color>, the <color=yellow>additional damage</color> increases by 100%, the <color=yellow>cooldown</color> is reduced by 25%, and you <color=yellow>restore</color> <sprite=1><color=#16D7FF>67%</color><sprite=5> Health for each enemy hit. Against <color=yellow>bosses</color>, <color=yellow>additional damage</color> and <color=yellow>healing</color> increase by 100%.",,"Dash forward and empower your next <color=yellow>basic attack</color>. This <color=yellow>basic attack</color> becomes a <color=yellow>critical strike</color>, deals {0} <color=yellow>additional damage</color>, and knocks back the target.\n\nIf your <color=yellow>current Health</color> is below {1} when casting <color=yellow>Dangerous Theory</color>, the <color=yellow>additional damage</color> increases by {2}, the <color=yellow>cooldown</color> is reduced by {3}, and you <color=yellow>restore</color> {4} Health for each enemy hit. Against <color=yellow>bosses</color>, <color=yellow>additional damage</color> and <color=yellow>healing</color> increase by {5}.",,"The cowards at Arcanum called this theory ""unacceptably dangerous.""\nFools.\n\nThey failed to grasp the elegance of the theory where matter, put under extreme conditions, produces the most explosive results. I am simply proving my hypothesis.",,Character,Normal,Melee;Heal;Attack;Mobility,Hero_Aurena,7.5,,,,
St_R_FlamingWhip,Flaming Whip,,Frontal Area Fire damage,,"Swings a flaming whip, dealing <sprite=1><color=#16D7FF>200%</color><sprite=5> <color=yellow>Fire damage</color> to enemies in front and briefly reducing their <color=yellow>Movement Speed</color>.\n<color=yellow>Casting</color> a Memory other than <color=yellow>Flaming Whip</color> resets the whip's <color=yellow>cooldown</color>.",,"Swings a flaming whip, dealing {0} <color=yellow>Fire damage</color> to enemies in front and briefly reducing their <color=yellow>Movement Speed</color>.\n<color=yellow>Casting</color> a Memory other than <color=yellow>Flaming Whip</color> resets the whip's <color=yellow>cooldown</color>.",,,,Rare,Normal,Fire,,4.5,Whatever It Takes,,Defeat an enemy while they have 30 or more Fire stacks.,
St_R_Frostbite,Frostbite,,"Attack empowered, Cold",,Your next 2 <color=yellow>attacks</color> are faster and empowered. The first attack deals <sprite=1><color=#16D7FF>50%</color><sprite=5> additional <color=yellow>Cold damage</color> and grants you a <sprite=1><color=#16D7FF>110%</color><sprite=5> <color=yellow>Barrier</color> that lasts for 2 seconds. The second attack deals <sprite=1><color=#16D7FF>180%</color><sprite=5> additional <color=yellow>Cold damage</color>.,,Your next 2 <color=yellow>attacks</color> are faster and empowered. The first attack deals {0} additional <color=yellow>Cold damage</color> and grants you a {1} <color=yellow>Barrier</color> that lasts for {2} seconds. The second attack deals {3} additional <color=yellow>Cold damage</color>.,,,,Rare,Normal,Cold;Shield;Attack,,6.5,,,,
St_R_GlacialHammer,Glacial Hammer,,"Cold damage, pull",,"Slam a hammer of ice in front of you, dealing <sprite=1><color=#16D7FF>220%</color><sprite=5> <color=yellow>Cold damage</color> to enemies and pulling them towards your location. Enemies hit directly at the center of the hammer take <sprite=1><color=#16D7FF>385%</color><sprite=5> <color=yellow>Cold damage</color> instead.",,"Slam a hammer of ice in front of you, dealing {0} <color=yellow>Cold damage</color> to enemies and pulling them towards your location. Enemies hit directly at the center of the hammer take {1} <color=yellow>Cold damage</color> instead.",,,,Rare,Normal,Cold;Melee;HardCC,,9.0,,,,
St_R_GreatFrostSword,Great Frost Sword,,"Close-range Cold damage, knockback",,"Summon and swing a great frost sword, dealing <sprite=1><color=#16D7FF>250%</color><sprite=5> <color=yellow>Cold damage</color> to enemies in front and knocking them back. If it hits a single target, <color=yellow>damage</color> is increased by 350%.",,"Summon and swing a great frost sword, dealing {0} <color=yellow>Cold damage</color> to enemies in front and knocking them back. If it hits a single target, <color=yellow>damage</color> is increased by {1}.",,,,Rare,Normal,Cold;Melee;HardCC,,11.0,,,,
St_R_Ignite,Ignite,,"Fire damage, Area damage",,"Deals <sprite=1><color=#16D7FF>115%</color><sprite=5> <color=yellow>Fire damage</color> to the target. If the target is already burning, damage is increased by 50% and deals <color=yellow>Area damage</color>. Charges are fully restored at once.",,"Deals {0} <color=yellow>Fire damage</color> to the target. If the target is already burning, damage is increased by {1} and deals <color=yellow>Area damage</color>. Charges are fully restored at once.",,,,Rare,Normal,Fire,,10.0,,,,
St_R_Immolation,Immolation,,"Sacrifice Health, deal Fire damage to nearby enemies",,"Ignite your body, sacrificing 12% of your current Health over 3.5 seconds. While burning, your <color=yellow>Movement Speed</color> increases by 20%<sprite=5> and you deal <sprite=1><color=#16D7FF>165%</color><sprite=5> <color=yellow>Fire damage</color> per second to nearby enemies.",,"Ignite your body, sacrificing {0} of your current Health over {1} seconds. While burning, your <color=yellow>Movement Speed</color> increases by {2} and you deal {3} <color=yellow>Fire damage</color> per second to nearby enemies.",,"This frail, weary body will soon become the last shackle that binds me.\nThough I have wandered through poverty and pain all my life, not once did I doubt Him. The priest of the Order said, ""The purest souls burn themselves to cast off the chains of flesh, and only then can they become light that reaches El'pyros.""\n\nI am not afraid.\nRather, I am grateful. That the final moment of this painful life could be so glorious... what greater mercy could there be?\n\nThere, I can see the Solar Spire. Soon, I too will become part of that light.\nOh, radiant sun!\n\n\n- Memory trace from a small burnt body near the Solar Spire.",,Rare,Normal,Fire;Melee;Mobility,,9.0,,,,
St_R_Inspire,Battle Cry,,Empowers nearby allies' attacks,,<color=yellow>Inspires</color> all nearby allies for 4 seconds. <color=yellow>Inspired</color> allies gain a 10%<sprite=5> increase to <color=yellow>Attack Speed</color> and deal <sprite=1><color=#16D7FF>13%</color><sprite=5> <color=yellow>additional damage</color> on <color=yellow>attack</color>. You receive 200% of the effect.,,<color=yellow>Inspires</color> all nearby allies for {0} seconds. <color=yellow>Inspired</color> allies gain a {1} increase to <color=yellow>Attack Speed</color> and deal {2} <color=yellow>additional damage</color> on <color=yellow>attack</color>. You receive {3} of the effect.,,,,Rare,Normal,,,7.0,,,,
St_R_LightningDance,Lightning Dance,,"Lightning dash, Light damage",,"Briefly transform into an <color=yellow>Invulnerable</color> <color=yellow>lightning</color> that bounces between the target and nearby enemies, dealing <sprite=1><color=#16D7FF>120%</color><sprite=5> <color=yellow>Light damage</color>. Can bounce up to 4 times.\n\n<color=yellow>Attacking</color> reduces this Memory's <color=yellow>cooldown</color> by 5%.",,"Briefly transform into an <color=yellow>Invulnerable</color> <color=yellow>lightning</color> that bounces between the target and nearby enemies, dealing {0} <color=yellow>Light damage</color>. Can bounce up to {1} times.\n\n<color=yellow>Attacking</color> reduces this Memory's <color=yellow>cooldown</color> by {2}.",,,,Rare,Normal,Light;Melee;Attack;Mobility,,13.0,,,,
St_R_NaturesWhisper,Nature's Whisper,,"Command summons, increase Attack Speed",,Command all of Nachia's summons to move to the target location or attack the target enemy. Increases <color=yellow>Attack Speed</color> of Nachia and all her summons by 18%<sprite=5> for 3 seconds.,,Command all of Nachia's summons to move to the target location or attack the target enemy. Increases <color=yellow>Attack Speed</color> of Nachia and all her summons by {0} for {1} seconds.,,"No words are needed between Nachia and her spirits. With just a sad sigh or a determined look, the entire forest carries her will.\nHer gentle whisper then leads her children straight to the hearts of her enemies.",,Character,Normal,,Hero_Nachia,8.0,,,,
St_R_OrbOfLight,Orb of Light,,"Light damage, heal allies",,"Launch an <color=yellow>Orb of Light</color> forward, dealing <sprite=1><color=#16D7FF>200%</color><sprite=5> <color=yellow>Light damage</color> to enemies. If the <color=yellow>Orb of Light</color> hits an enemy, a <color=yellow>Flame of Life</color> returns, restoring allies it touches for <sprite=1><color=#16D7FF>25%</color><sprite=5> Health for each enemy hit. If it hits a <color=yellow>boss</color>, <color=yellow>healing</color> is increased by <sprite=1><color=#16D7FF>75%</color><sprite=5>.",,"Launch an <color=yellow>Orb of Light</color> forward, dealing {0} <color=yellow>Light damage</color> to enemies. If the <color=yellow>Orb of Light</color> hits an enemy, a <color=yellow>Flame of Life</color> returns, restoring allies it touches for {1} Health for each enemy hit. If it hits a <color=yellow>boss</color>, <color=yellow>healing</color> is increased by {2}.",,,,Rare,Normal,Light;Heal,,8.0,Twinkle Twinkle,,Enter the Pure White Dream while having 4 Active Light Attribute Memories.,
St_R_Parry,Parry,,Reflect damage from the front,,"Parry the first incoming damage from the front within 0.6 seconds, dealing <color=yellow>damage</color> to up to 5<sprite=5> enemies. Enemies hit take <sprite=1><color=#16D7FF>360%</color><sprite=5> <color=yellow>damage</color>, are <color=yellow>stunned</color>, and the <color=yellow>Astrid's Masterpiece</color> effect resets. Successfully parrying makes you briefly <color=yellow>immune</color> to all damage and reduces <color=yellow>Parry</color>'s <color=yellow>cooldown</color> by 50%. ",,"Parry the first incoming damage from the front within {0} seconds, dealing <color=yellow>damage</color> to up to {1} enemies. Enemies hit take {2} <color=yellow>damage</color>, are <color=yellow>stunned</color>, and the <color=yellow>Astrid's Masterpiece</color> effect resets. Successfully parrying makes you briefly <color=yellow>immune</color> to all damage and reduces <color=yellow>Parry</color>'s <color=yellow>cooldown</color> by {3}. ",,Attack and defense are two sides of the same coin.,,Character,Normal,Melee;HardCC,Hero_Mist,10.0,Go with the Flow,,Defeat 60 enemies in a row without taking damage as Mist.,
St_R_PillarOfFlame,Pillar of Flame,,Area Fire damage,,"Summons a pillar of fire at the target location, immediately dealing <sprite=1><color=#16D7FF>250%</color><sprite=5> <color=yellow>Fire damage</color> to all enemies within the area, then deals <sprite=1><color=#16D7FF>275%</color><sprite=5> <color=yellow>Fire damage</color> over 2.4 seconds.",,"Summons a pillar of fire at the target location, immediately dealing {0} <color=yellow>Fire damage</color> to all enemies within the area, then deals {1} <color=yellow>Fire damage</color> over {2} seconds.",,,,Rare,Normal,Fire,,11.0,,,,
St_R_PrecisionShot,Precision Shot,,Powerful shot after charging,,"<color=yellow>Hold</color> the cast key to enter an aiming stance. After aiming, release to fire a penetrating round that deals <sprite=1><color=#16D7FF>150%</color><sprite=5>-<sprite=1><color=#16D7FF>800%</color><sprite=5> <color=yellow>damage</color> to all enemies hit and <color=yellow>stuns</color> them for 0.5-2.5 seconds, based on how long you aimed.\nHolding the stance for 1 seconds maximizes range, stun duration, and damage.",,"<color=yellow>Hold</color> the cast key to enter an aiming stance. After aiming, release to fire a penetrating round that deals {0}-{1} <color=yellow>damage</color> to all enemies hit and <color=yellow>stuns</color> them for {2}-{3} seconds, based on how long you aimed.\nHolding the stance for {4} seconds maximizes range, stun duration, and damage.",,"After Lacerta's unit disbanded, his rifle skills and tactical expertise allowed him to live self-sufficiently through hunting and gathering.",,Character,Normal,HardCC,Hero_Lacerta,10.0,Untouchable,,Defeat the Heroic Boss with 85% or more Health remaining as Lacerta.,
St_R_QuickTrigger,Quick Draw,,Fire piercing shots,,Rapidly fire 3 piercing shots that deal <sprite=2><color=#FF8A2D>120%</color><sprite=5> damage to up to 3 enemies.,,Rapidly fire {0} piercing shots that deal {1} damage to up to {2} enemies.,,"Despite an accident where a bullet hit a guard's knee, the practice of shooting coins dropped from shoulder height remained a popular pastime among the soldiers.",,Character,Normal,,Hero_Lacerta,14.0,,,,
St_R_RepulsiveShield,Repulsive Shield,,Reflects damage,,"Blocks damage from enemies in front for 1.9<sprite=5> seconds. Each time damage is blocked, deals <sprite=1><color=#16D7FF>240%</color><sprite=5> <color=yellow>damage</color> to up to 4 enemies in front.",,"Blocks damage from enemies in front for {0} seconds. Each time damage is blocked, deals {1} <color=yellow>damage</color> to up to {2} enemies in front.",,"""Come on, give it all you've got.""\n\n""You sure?""\n\n""Yes, go for it!""\n\nThe man swung his sword with all his might, only for it to crash against a shield with a resounding metallic clang.\n\nAt the same time, a slash mark appeared on the tree behind him.\n\n""What in the world...?""\n\n""Haha, did you see that? I'm invincible now!""\n\n\n- A memory snippet from a soldier with a scar on the back of his head.",,Rare,Normal,,,9.0,,,,
St_R_SanctuaryOfEl,El's Sanctuary,,"Ultimate, creates protective zone",,"<color=yellow>Vesper</color> <color=yellow>blesses</color> the surrounding ground for 10 seconds, dealing <sprite=1><color=#16D7FF>500%</color><sprite=5> <color=yellow>Light damage</color> to nearby enemies and granting allies a <sprite=1><color=#16D7FF>200%</color><sprite=5> <color=yellow>Barrier</color> that lasts for 4 seconds. Allies on the blessed ground gain 18<sprite=5> <color=yellow>Armor</color> and 20%<sprite=5> <color=yellow>Attack Speed</color>.\n\n<color=yellow>Vesper</color> himself receives 200% of the effect and becomes <color=yellow>Unstoppable</color> while under the effect.",,"<color=yellow>Vesper</color> <color=yellow>blesses</color> the surrounding ground for {0} seconds, dealing {1} <color=yellow>Light damage</color> to nearby enemies and granting allies a {2} <color=yellow>Barrier</color> that lasts for {3} seconds. Allies on the blessed ground gain {4} <color=yellow>Armor</color> and {5} <color=yellow>Attack Speed</color>.\n\n<color=yellow>Vesper</color> himself receives {6} of the effect and becomes <color=yellow>Unstoppable</color> while under the effect.",,"I proclaim El'pyros's blessing upon this land! Glory to His servants, and ruin to the abominable heretics!",,Character,Ultimate,Light;Melee;Shield,Hero_Vesper,120.0,,,,
St_R_Scattershot,Scattershot,,Spreads Dark damage in front,,Fires 5 dark bullets that spread out in front. Each bullet deals <sprite=2><color=#FF8A2D>100%</color><sprite=5> <color=yellow>Dark damage</color> and triggers 50% <color=yellow>attack effects</color>.,,Fires {0} dark bullets that spread out in front. Each bullet deals {1} <color=yellow>Dark damage</color> and triggers {2} <color=yellow>attack effects</color>.,,,,Rare,Normal,Dark;Melee;Attack,,8.0,,,,
St_R_SerpentineBlessing,Serpent's Blessing,,Empower ally,,"Grants <color=yellow>Serpent's Blessing</color> to Nachia and the target ally for 12 seconds. This blessing grants 55<sprite=5> <color=yellow>Armor</color> and increases <color=yellow>Attack Speed</color> by 25%<sprite=5>. Whenever the blessed target performs a <color=yellow>basic attack</color>, they <color=yellow>restore</color> 2.5%<sprite=5> of their <color=yellow>Maximum Health</color>, and their attack target takes <sprite=1><color=#16D7FF>100%</color><sprite=5> <color=yellow>damage</color> and is <color=yellow>stunned</color> for 0.5 seconds.\n\nIf the blessed target is a <color=yellow>summon</color>, it <color=yellow>restores</color> 25% of its Maximum Health.",,"Grants <color=yellow>Serpent's Blessing</color> to Nachia and the target ally for {0} seconds. This blessing grants {1} <color=yellow>Armor</color> and increases <color=yellow>Attack Speed</color> by {2}. Whenever the blessed target performs a <color=yellow>basic attack</color>, they <color=yellow>restore</color> {3} of their <color=yellow>Maximum Health</color>, and their attack target takes {4} <color=yellow>damage</color> and is <color=yellow>stunned</color> for {5} seconds.\n\nIf the blessed target is a <color=yellow>summon</color>, it <color=yellow>restores</color> {6} of its Maximum Health.",,"In the myths of the Ethereal Forest, the primordial serpent symbolizes life overcoming death and strength blooming from wounds.\nNachia gives this ancient blessing to those she protects.",,Character,Ultimate,HardCC;Heal;Shield;Attack,Hero_Nachia,80.0,Family Feud,,"As Nachia, defeat the Demon of the Forest within 6 seconds after dealing the first damage.",
St_R_ShadowOverdrive,Shadow Overdrive,,Dark damage and increases Attack Speed,,"Channels for 0.7 seconds to increase <color=yellow>Movement Speed</color> by 30%<sprite=5>. After channeling, launches 5 homing missiles that deal <sprite=2><color=#FF8A2D>50%</color><sprite=5> <color=yellow>Dark damage</color> to random nearby enemies and grants you 20%<sprite=5> increased <color=yellow>Attack Speed</color> for 3 seconds.",,"Channels for {0} seconds to increase <color=yellow>Movement Speed</color> by {1}. After channeling, launches {2} homing missiles that deal {3} <color=yellow>Dark damage</color> to random nearby enemies and grants you {4} increased <color=yellow>Attack Speed</color> for {5} seconds.",,,,Rare,Normal,Dark;Mobility,,10.0,,,,
St_R_ShadowWalk,Shadow Walk,,"Dash and attack nearby enemies, Dark",,Quickly dash forward and fire 3 dark shards at nearby enemies. Each shard deals <sprite=2><color=#FF8A2D>65%</color><sprite=5> <color=yellow>Dark damage</color> and triggers 50% <color=yellow>attack effects</color>.,,Quickly dash forward and fire {0} dark shards at nearby enemies. Each shard deals {1} <color=yellow>Dark damage</color> and triggers {2} <color=yellow>attack effects</color>.,,,,Common,Normal,Dark;Attack;Mobility,,7.5,,,,
St_R_Smite,Lightning Strike,,Deal heavy Light damage to target,,"After a brief delay, strike the area with lightning, dealing <sprite=1><color=#16D7FF>400%</color><sprite=5> <color=yellow>Light damage</color> to enemies and <color=yellow>stunning</color> them for 1 seconds. Has a 50% chance to set enemies on <color=yellow>fire</color>.",,"After a brief delay, strike the area with lightning, dealing {0} <color=yellow>Light damage</color> to enemies and <color=yellow>stunning</color> them for {1} seconds. Has a {2} chance to set enemies on <color=yellow>fire</color>.",,"The Society appears to be filled with elders stuck in their ways, their thinking growing fragile and stagnant. How long will they tinker with trivial rules, basking in their so-called achievements?\n\nObserving the tree scorched by lightning last night sparked an idea. Even such immense natural power must operate under certain laws, doesn't it?\n\nIf I can uncover these laws, I might be able to wield that force. Just the thought of it is thrilling. I must begin my research immediately.",,Rare,Normal,Fire;Light;HardCC,,13.0,,,,
St_R_StaticDischarge,Static Discharge,,Close-range AoE Light Damage,,"<color=yellow>Hold</color> to charge up static, gaining 40<sprite=5> Armor. When released, detonate the static to deal <sprite=1><color=#16D7FF>150%</color><sprite=5>–<sprite=1><color=#16D7FF>780%</color><sprite=5> <color=yellow>Light Damage</color> to enemies based on charge time, knocking them back and reducing their <color=yellow>Movement Speed</color> by 60% for 2 seconds. The gained Armor disappears 1 seconds after the static detonates.\n\nCharging for 1 seconds maximizes the damage and area of effect.",,"<color=yellow>Hold</color> to charge up static, gaining {0} Armor. When released, detonate the static to deal {1}–{2} <color=yellow>Light Damage</color> to enemies based on charge time, knocking them back and reducing their <color=yellow>Movement Speed</color> by {3} for {4} seconds. The gained Armor disappears {5} seconds after the static detonates.\n\nCharging for {6} seconds maximizes the damage and area of effect.",,,,Rare,Normal,Light;Melee;HardCC,,8.5,,,,
St_R_Tranquility,Tranquility,,"Invulnerable, reduces Memory cooldowns",,"<color=yellow>Yubar</color> <color=yellow>channels</color> for 1 seconds to regain tranquility, becoming <color=yellow>Invulnerable</color>, with a 40% increase in <color=yellow>Movement Speed</color>, and reducing the <color=yellow>cooldowns</color> of all other Memories by 3.5<sprite=5> seconds.",,"<color=yellow>Yubar</color> <color=yellow>channels</color> for {0} seconds to regain tranquility, becoming <color=yellow>Invulnerable</color>, with a {1} increase in <color=yellow>Movement Speed</color>, and reducing the <color=yellow>cooldowns</color> of all other Memories by {2} seconds.",,"Even the cosmos draws new strength from stillness.\nIn this fleeting peace, my soul will once more embrace the light of creation and be renewed, just as the stars dance along their celestial paths...",,Character,Normal,Light;Mobility,Hero_Yubar,12.0,Peace Amid the Storm,,"Deal a total of 400,000 Light damage to enemies as Yubar.",
St_R_UnbreakableDetermination,Unbreakable Determination,,"Ultimate, empowers attack, restores Health",,"Resets the cooldown of <color=yellow>Swift Steps</color> and <color=yellow>Astrid's Masterpiece</color>, deals <sprite=1><color=#16D7FF>400%</color><sprite=5> damage to nearby enemies, and enters the <color=yellow>awakened state</color> for 12 seconds.\n\nWhile <color=yellow>awakened</color>, gains 25%<sprite=5> <color=yellow>Attack Speed</color> and each <color=yellow>attack</color> triggers a lightning explosion, dealing <sprite=1><color=#16D7FF>90%</color><sprite=5> <color=yellow>damage</color> to the target and nearby enemies. When <color=yellow>Astrid's Masterpiece</color> triggers during the <color=yellow>awakened state</color>, recovers Health equal to 4% of your missing Health.",,"Resets the cooldown of <color=yellow>Swift Steps</color> and <color=yellow>Astrid's Masterpiece</color>, deals {0} damage to nearby enemies, and enters the <color=yellow>awakened state</color> for {1} seconds.\n\nWhile <color=yellow>awakened</color>, gains {2} <color=yellow>Attack Speed</color> and each <color=yellow>attack</color> triggers a lightning explosion, dealing {3} <color=yellow>damage</color> to the target and nearby enemies. When <color=yellow>Astrid's Masterpiece</color> triggers during the <color=yellow>awakened state</color>, recovers Health equal to {4} of your missing Health.",,"Is this what life is? If so, then once more.",,Character,Ultimate,Heal,Hero_Mist,70.0,,,,
St_U_BeamOfBalance,Beam of Balance,,Wield a massive beam that deals damage and heals,,"Ascend for 8 seconds, becoming <color=yellow>Invulnerable</color>. During this time, control a slow-moving <color=yellow>Beam of Balance</color> that deals <sprite=1><color=#16D7FF>350%</color><sprite=5> <color=yellow>damage</color> per second to enemies and <color=yellow>heals</color> allies for <sprite=1><color=#16D7FF>150%</color><sprite=5> per second.",,"Ascend for {0} seconds, becoming <color=yellow>Invulnerable</color>. During this time, control a slow-moving <color=yellow>Beam of Balance</color> that deals {1} <color=yellow>damage</color> per second to enemies and <color=yellow>heals</color> allies for {2} per second.",,,,Unique,Ultimate,Heal,,100.0,,,,
St_U_Burrow,Burrow,,Burrow underground to become Invulnerable,,"Burrow underground, becoming <color=yellow>Invulnerable</color> for 2.5 seconds and increasing <color=yellow>Movement Speed</color> by 30%<sprite=5>. Emerging knocks up and <color=yellow>stuns</color> nearby enemies for 1 seconds and deals <sprite=1><color=#16D7FF>550%</color><sprite=5> <color=yellow>damage</color>.\nCan be recast to end the effect early.",,"Burrow underground, becoming <color=yellow>Invulnerable</color> for {0} seconds and increasing <color=yellow>Movement Speed</color> by {1}. Emerging knocks up and <color=yellow>stuns</color> nearby enemies for {2} seconds and deals {3} <color=yellow>damage</color>.\nCan be recast to end the effect early.",,,,Unique,Normal,Melee;HardCC;Mobility,,12.0,,,,
St_U_HerWorld,Her World,,Black Hole Transformation,,"Turn into a <color=yellow>Black Hole</color> for 7 seconds. All enemies are pulled towards the Black Hole, and enemies in contact with it take <sprite=1><color=#16D7FF>500%</color><sprite=5> <color=yellow>Light damage</color> per second. At the end of its duration, the Black Hole explodes, dealing <sprite=1><color=#16D7FF>1,200%</color><sprite=5> <color=yellow>Light damage</color> to all nearby enemies and <color=yellow>stunning</color> them for 2.5 seconds.\n\nIn the Black Hole state, gain 120<sprite=5> <color=yellow>Armor</color> and become immune to death.",,"Turn into a <color=yellow>Black Hole</color> for {0} seconds. All enemies are pulled towards the Black Hole, and enemies in contact with it take {1} <color=yellow>Light damage</color> per second. At the end of its duration, the Black Hole explodes, dealing {2} <color=yellow>Light damage</color> to all nearby enemies and <color=yellow>stunning</color> them for {3} seconds.\n\nIn the Black Hole state, gain {4} <color=yellow>Armor</color> and become immune to death.",,"Nyx, the brightest star in the eternal night sky,\nMy soul's muse and my goddess.\n\nI tear out the heart of my power and offer it to you.\nCreate your own realm, a kingdom of darkness and silence.\n\nMy existence is driven by one desire:\nfor you to remain the center of my universe...\n\n\n- Memory trace of Erebos's vow to Nyx.",,Unique,Ultimate,Light;Melee;HardCC,,100.0,,,,
St_U_Hysteria,Hysteria,,"Dark, continuous melee damage",,"Embrace intense rage for 6 seconds, during which you can't <color=yellow>cast</color> other Memories. During this time, unleash continuous claw slashes that deal <sprite=2><color=#FF8A2D>100%</color><sprite=5> <color=yellow>Dark damage</color> to enemies and <color=yellow>restore</color> your Health for <sprite=2><color=#FF8A2D>13%</color><sprite=5>. If your Health is below 40%, healing is increased by 150%. Triggers <color=yellow>attack effects</color> on the first target hit. Slashes faster with higher <color=yellow>Attack Speed</color>.",,"Embrace intense rage for {0} seconds, during which you can't <color=yellow>cast</color> other Memories. During this time, unleash continuous claw slashes that deal {1} <color=yellow>Dark damage</color> to enemies and <color=yellow>restore</color> your Health for {2}. If your Health is below {3}, healing is increased by {4}. Triggers <color=yellow>attack effects</color> on the first target hit. Slashes faster with higher <color=yellow>Attack Speed</color>.",,"The nightmare's corruption was not a sudden event. It seeped in slowly, like poison, through the deep wounds he received while protecting the forest.\n\nFirst, his horns twisted into demonic shapes, even though they once marked him as a forest guardian. Then came his nails. From hands that once nurtured life, black claws grew, ready to tear everything apart. The warmth and mischievous playfulness in his eyes disappeared, replaced by the red light of a starving beast. It was as if his original purpose was being both denied and mocked.\n\nAs his reason faded and pure pain and fury took hold of his body, he let out one final, broken breath.\n\n""Nachia... I'm sorry...""\n\nBut those words reached no one, fading away at the very moment the last spark of the being called ""Belphomet"" was extinguished.\n\nThis was both his last cry and the first howl of the nightmare that took over his body.",,Unique,Normal,Dark;Melee;HardCC;Heal;Attack,,15.0,,,,
St_U_ShoutOfOblivion,Shout of Oblivion,,"Ultimate, powerful Area Dark damage",,"Become <color=yellow>Invulnerable</color> briefly while channeling, then unleash a powerful cry forward, dealing <sprite=2><color=#FF8A2D>1,300%</color><sprite=5> <color=yellow>Dark damage</color> to all enemies and <color=yellow>stunning</color> them for 3 seconds.\n\nThis <color=yellow>damage</color> increases by 25% for each current <color=yellow>Hunt Threat Level</color>.",,"Become <color=yellow>Invulnerable</color> briefly while channeling, then unleash a powerful cry forward, dealing {0} <color=yellow>Dark damage</color> to all enemies and <color=yellow>stunning</color> them for {1} seconds.\n\nThis <color=yellow>damage</color> increases by {2} for each current <color=yellow>Hunt Threat Level</color>.",,,,Unique,Ultimate,Dark;HardCC,,100.0,,,,
St_U_WorldCracker,World Cracker,,Powerful Light damage over time,,"Channels a powerful beam that deals <sprite=1><color=#16D7FF>575%</color><sprite=5> <color=yellow>Light damage</color> per second to all enemies it touches. You can't move while channeling, but can maintain it indefinitely until canceled.",,"Channels a powerful beam that deals {0} <color=yellow>Light damage</color> per second to all enemies it touches. You can't move while channeling, but can maintain it indefinitely until canceled.",,"A memory trace of one who was once among the most powerful beings in the world of dreams. It is a fragment of power from one who was king and god of all spirits.\n\nWielding the authority of divine radiance, he could reduce entire worlds to ashes with a single blow. He challenged the master of worlds but was defeated, and afterward, his whereabouts became unknown. Rumor holds he was imprisoned in another dimension, lost most of his power, and was left as nothing more than an ordinary king.\n\nYet the whispers told a different story.\nThey spoke of the symbol of his servitude having disappeared.",,Unique,Normal,Light,,13.0,,,,
